cell_index,orginal_cell_index,cell_type,coordinates,neighbors,velocity,midpoint,area,oil_amount,scaled_normals
3050,3228,Sim_Triangle,"[(np.float64(0.9378914957611137), np.float64(0.0862673611782239)), (np.float64(0.9333523256186824), np.float64(0.06803714756376893)), (np.float64(0.9506210256183871), np.float64(0.07192155799217761))]","[{409: [np.int64(826), np.int64(1771)]}, {2097: [np.int64(826), np.int64(1478)]}, {3357: [np.int64(1771), np.int64(1478)]}]",[-0.11271563 -0.94062162],"[np.float64(0.9406216156660611), np.float64(0.07540868891139015)]",0.00014859004500048683,5.6548018790113675e-18,"[{2097: array([-0.01823021,  0.00453917])}, {409: array([ 0.00388441, -0.0172687 ])}, {3357: array([0.0143458 , 0.01272953])}]"
3051,3229,Sim_Triangle,"[(np.float64(0.01999999999996237), np.float64(0.0)), (np.float64(0.03999999999992186), np.float64(0.0)), (np.float64(0.03013372332700005), np.float64(0.01188081365559615))]","[{1: [np.int64(8), np.int64(9)]}, {555: [np.int64(1752), np.int64(9)]}, {3530: [np.int64(8), np.int64(1752)]}]",[-0.00204864 -0.03004457],"[np.float64(0.03004457444229476), np.float64(0.0039602712185320505)]",0.00011880813655572086,4.0387520588145595e-14,"[{1: array([ 0.  , -0.02])}, {555: array([0.01188081, 0.00986628])}, {3530: array([-0.01188081,  0.01013372])}]"
3052,3230,Sim_Triangle,"[(np.float64(0.9302814658334455), np.float64(0.1921821379603439)), (np.float64(0.9161406030556254), np.float64(0.206347622263716)), (np.float64(0.9111676745202884), np.float64(0.187230287027209))]","[{2079: [np.int64(752), np.int64(828)]}, {3048: [np.int64(828), np.int64(1711)]}, {3218: [np.int64(752), np.int64(1711)]}]",[ 0.01141403 -0.91919658],"[np.float64(0.9191965811364531), np.float64(0.19525334908375633)]",0.0001703897776830694,3.35263559844813e-22,"[{2079: array([0.01416548, 0.01414086])}, {3218: array([-0.01911734,  0.00497293])}, {3048: array([ 0.00495185, -0.01911379])}]"
3053,3231,Sim_Triangle,"[(np.float64(0.9833806358341857), np.float64(0.910107198458415)), (np.float64(1.0), np.float64(0.9199999999997894)), (np.float64(0.9830662470083071), np.float64(0.9302100109652172))]","[{839: [np.int64(245), np.int64(102)]}, {3332: [np.int64(1731), np.int64(102)]}, {3524: [np.int64(1731), np.int64(245)]}]",[ 0.72234261 -0.98881563],"[np.float64(0.9888156276141643), np.float64(0.9201057364744738)]",0.00016860307403443673,1.3235677083699802e-122,"[{839: array([ 0.0098928 , -0.01661936])}, {3332: array([0.01021001, 0.01693375])}, {3524: array([-0.02010281, -0.00031439])}]"
3054,3232,Sim_Triangle,"[(np.float64(0.2847637898154118), np.float64(0.3762180889017182)), (np.float64(0.2659453224087025), np.float64(0.3713250557064571)), (np.float64(0.2795512653707558), np.float64(0.3568826788139718))]","[{2306: [np.int64(960), np.int64(1236)]}, {3211: [np.int64(1236), np.int64(1724)]}, {3307: [np.int64(960), np.int64(1724)]}]",[ 0.31279125 -0.27675346],"[np.float64(0.27675345919829003), np.float64(0.3681419411407157)]",0.00016917886469640101,2.184411678758082e-21,"[{2306: array([-0.00489303,  0.01881847])}, {3307: array([-0.01444238, -0.01360594])}, {3211: array([ 0.01933541, -0.00521252])}]"
3055,3233,Sim_Triangle,"[(np.float64(0.8300854124523229), np.float64(0.2190787258095083)), (np.float64(0.8109851563338579), np.float64(0.214092287736158)), (np.float64(0.8249843872416376), np.float64(0.1999064262762417))]","[{3011: [np.int64(1700), np.int64(366)]}, {3148: [np.int64(1705), np.int64(366)]}, {3268: [np.int64(1705), np.int64(1700)]}]",[ 0.04662215 -0.82201832],"[np.float64(0.8220183186759394), np.float64(0.21102581327396933)]",0.00017037994257081894,4.6490806400296406e-17,"[{3011: array([-0.00498644,  0.01910026])}, {3148: array([-0.01418586, -0.01399923])}, {3268: array([ 0.0191723 , -0.00510103])}]"
3056,3234,Sim_Triangle,"[(np.float64(0.368281866601973), np.float64(0.2916085203739484)), (np.float64(0.3632239014953671), np.float64(0.2724784519944474)), (np.float64(0.3821982539512843), np.float64(0.277446188732357))]","[{2875: [np.int64(1611), np.int64(1158)]}, {3222: [np.int64(1701), np.int64(1158)]}, {3238: [np.int64(1611), np.int64(1701)]}]",[ 0.20626412 -0.37123467],"[np.float64(0.3712346740162081), np.float64(0.2805110537002509)]",0.00016892701042964906,1.7484678084980896e-12,"[{2875: array([-0.01913007,  0.00505797])}, {3222: array([ 0.00496774, -0.01897435])}, {3238: array([0.01416233, 0.01391639])}]"
3057,3235,Sim_Triangle,"[(np.float64(1.0), np.float64(0.7399999999993154)), (np.float64(1.0), np.float64(0.7599999999993681)), (np.float64(0.9838549985362848), np.float64(0.7497392119636443))]","[{87: [np.int64(93), np.int64(94)]}, {417: [np.int64(1729), np.int64(93)]}, {3318: [np.int64(1729), np.int64(94)]}]",[ 0.5509894  -0.99461833],"[np.float64(0.9946183328454282), np.float64(0.7499130706541092)]",0.0001614500146375772,3.189180525706227e-95,"[{87: array([ 0.02, -0.  ])}, {3318: array([-0.01026079,  0.016145  ])}, {417: array([-0.00973921, -0.016145  ])}]"
3058,3236,Sim_Triangle,"[(np.float64(0.3632239014953671), np.float64(0.2724784519944474)), (np.float64(0.3579338342253562), np.float64(0.2530755084034333)), (np.float64(0.3770200515596381), np.float64(0.2582607367840487))]","[{539: [np.int64(1702), np.int64(1183)]}, {2458: [np.int64(1158), np.int64(1183)]}, {3222: [np.int64(1158), np.int64(1702)]}]",[ 0.18805971 -0.36605926],"[np.float64(0.3660592624267871), np.float64(0.2612715657273098)]",0.00017144929567954124,1.172853043649076e-11,"[{2458: array([-0.01940294,  0.00529007])}, {539: array([ 0.00518523, -0.01908622])}, {3222: array([0.01421772, 0.01379615])}]"
3059,3237,Sim_Triangle,"[(np.float64(0.7827113572271097), np.float64(0.2423180789623391)), (np.float64(0.7968681444205667), np.float64(0.2282597405020875)), (np.float64(0.8018393093937355), np.float64(0.247373011051187))]","[{2392: [np.int64(1512), np.int64(1465)]}, {3147: [np.int64(1512), np.int64(1703)]}, {3239: [np.int64(1465), np.int64(1703)]}]",[ 0.08055569 -0.79380627],"[np.float64(0.7938062703471372), np.float64(0.23931694350520452)]",0.0001702344117345625,4.768496557080225e-17,"[{2392: array([-0.01405834, -0.01415679])}, {3239: array([ 0.01911327, -0.00497116])}, {3147: array([-0.00505493,  0.01912795])}]"
3060,3238,Sim_Triangle,"[(np.float64(0.3874400510002789), np.float64(0.2965881459524197)), (np.float64(0.368281866601973), np.float64(0.2916085203739484)), (np.float64(0.3821982539512843), np.float64(0.277446188732357))]","[{1025: [np.int64(1611), np.int64(1365)]}, {3196: [np.int64(1365), np.int64(1701)]}, {3234: [np.int64(1611), np.int64(1701)]}]",[ 0.21268627 -0.37930672],"[np.float64(0.3793067238511787), np.float64(0.2885476183529084)]",0.0001703114797520581,7.118240711563332e-13,"[{1025: array([-0.00497963,  0.01915818])}, {3234: array([-0.01416233, -0.01391639])}, {3196: array([ 0.01914196, -0.0052418 ])}]"
3061,3239,Sim_Triangle,"[(np.float64(0.8018393093937355), np.float64(0.247373011051187)), (np.float64(0.7968681444205667), np.float64(0.2282597405020875)), (np.float64(0.8159994119825019), np.float64(0.2332303583201581))]","[{3200: [np.int64(1704), np.int64(1703)]}, {3237: [np.int64(1465), np.int64(1703)]}, {3242: [np.int64(1704), np.int64(1465)]}]",[ 0.07530725 -0.80490229],"[np.float64(0.8049022885989348), np.float64(0.2362877032911442)]",0.00017047566583313863,2.9142791513887636e-17,"[{3237: array([-0.01911327,  0.00497116])}, {3242: array([ 0.00497062, -0.01913127])}, {3200: array([0.01414265, 0.0141601 ])}]"
3062,3240,Sim_Triangle,"[(np.float64(0.4431409192555652), np.float64(0.03928536728412606)), (np.float64(0.4507569868720916), np.float64(0.01793559983798054)), (np.float64(0.4609434573424246), np.float64(0.03195681942877839))]","[{275: [np.int64(1256), np.int64(1257)]}, {322: [np.int64(1256), np.int64(1811)]}, {3556: [np.int64(1257), np.int64(1811)]}]",[-0.06059683 -0.45161379],"[np.float64(0.45161378782336054), np.float64(0.029725928850294996)]",0.0001621326660541595,0.000760379889975648,"[{275: array([-0.02134977, -0.00761607])}, {3556: array([ 0.01402122, -0.01018647])}, {322: array([0.00732855, 0.01780254])}]"
3063,3241,Sim_Triangle,"[(np.float64(0.04775379366288846), np.float64(0.01852031235619324)), (np.float64(0.05999999999987837), np.float64(0.0)), (np.float64(0.06999999999986178), np.float64(0.01633614957316161))]","[{754: [np.int64(1161), np.int64(1734)]}, {776: [np.int64(1161), np.int64(10)]}, {3343: [np.int64(10), np.int64(1734)]}]",[-0.00023143 -0.05925126],"[np.float64(0.05925126455420954), np.float64(0.011618820643118283)]",0.00019262949099324594,2.9011682988395375e-13,"[{776: array([-0.01852031, -0.01224621])}, {3343: array([ 0.01633615, -0.01      ])}, {754: array([0.00218416, 0.02224621])}]"
3064,3242,Sim_Triangle,"[(np.float64(0.7968681444205667), np.float64(0.2282597405020875)), (np.float64(0.8109851563338579), np.float64(0.214092287736158)), (np.float64(0.8159994119825019), np.float64(0.2332303583201581))]","[{2070: [np.int64(1465), np.int64(366)]}, {3011: [np.int64(1704), np.int64(366)]}, {3239: [np.int64(1704), np.int64(1465)]}]",[ 0.06360395 -0.8079509 ],"[np.float64(0.8079509042456422), np.float64(0.2251941288528012)]",0.000170605800245098,4.598588230676165e-17,"[{2070: array([-0.01416745, -0.01411701])}, {3011: array([ 0.01913807, -0.00501426])}, {3239: array([-0.00497062,  0.01913127])}]"
3065,3243,Sim_Triangle,"[(np.float64(0.3121315806618749), np.float64(0.1512547013594163)), (np.float64(0.3174927919168755), np.float64(0.170531666819209)), (np.float64(0.2984665832318234), np.float64(0.1656649641379417))]","[{2881: [np.int64(1682), np.int64(1261)]}, {3223: [np.int64(1730), np.int64(1261)]}, {3275: [np.int64(1730), np.int64(1682)]}]",[ 0.10061105 -0.30936365],"[np.float64(0.30936365193685794), np.float64(0.16248377743885567)]",0.00017033807323150294,5.686357742319766e-09,"[{2881: array([ 0.01927697, -0.00536121])}, {3275: array([-0.0048667 ,  0.01902621])}, {3223: array([-0.01441026, -0.013665  ])}]"
3066,3244,Sim_Triangle,"[(np.float64(0.805893323854304), np.float64(0.1949027041690911)), (np.float64(0.8200570178964044), np.float64(0.1808308472940459)), (np.float64(0.8249843872416376), np.float64(0.1999064262762417))]","[{2217: [np.int64(365), np.int64(374)]}, {3148: [np.int64(1705), np.int64(365)]}, {3246: [np.int64(1705), np.int64(374)]}]",[ 0.02848434 -0.81697824],"[np.float64(0.8169782429974486), np.float64(0.1918799925797929)]",0.0001697589502881744,7.469856413261614e-16,"[{2217: array([-0.01407186, -0.01416369])}, {3246: array([ 0.01907558, -0.00492737])}, {3148: array([-0.00500372,  0.01909106])}]"
3067,3245,Sim_Triangle,"[(np.float64(0.07999999999984518), np.float64(0.0)), (np.float64(0.08988693921973102), np.float64(0.01640220715323777)), (np.float64(0.06999999999986178), np.float64(0.01633614957316161))]","[{850: [np.int64(11), np.int64(247)]}, {3343: [np.int64(11), np.int64(1734)]}, {3585: [np.int64(1734), np.int64(247)]}]",[-0.00507968 -0.07996231],"[np.float64(0.079962313073146), np.float64(0.01091278557546646)]",0.00016276829472445915,1.2802003934501001e-12,"[{850: array([ 0.01640221, -0.00988694])}, {3585: array([-6.60575801e-05,  1.98869392e-02])}, {3343: array([-0.01633615, -0.01      ])}]"
3068,3246,Sim_Triangle,"[(np.float64(0.8249843872416376), np.float64(0.1999064262762417)), (np.float64(0.8200570178964044), np.float64(0.1808308472940459)), (np.float64(0.8391253308134076), np.float64(0.1858416374734138))]","[{3209: [np.int64(1705), np.int64(1706)]}, {3244: [np.int64(1705), np.int64(374)]}, {3248: [np.int64(1706), np.int64(374)]}]",[ 0.02324852 -0.82805558],"[np.float64(0.8280555786504832), np.float64(0.18885963701456712)]",0.00016952454759015275,3.6846554142851016e-16,"[{3244: array([-0.01907558,  0.00492737])}, {3248: array([ 0.00501079, -0.01906831])}, {3209: array([0.01406479, 0.01414094])}]"
3069,3247,Sim_Triangle,"[(np.float64(0.6929612125973315), np.float64(0.04068148156767218)), (np.float64(0.6902408301093117), np.float64(0.02008101194433726)), (np.float64(0.7054866091842289), np.float64(0.03119165861500621))]","[{247: [np.int64(1128), np.int64(230)]}, {3485: [np.int64(230), np.int64(1847)]}, {3673: [np.int64(1128), np.int64(1847)]}]",[-0.10859453 -0.69622955],"[np.float64(0.6962295506302908), np.float64(0.03065138404233855)]",0.00014192250004172203,1.7257434061555863e-07,"[{247: array([-0.02060047,  0.00272038])}, {3485: array([ 0.01111065, -0.01524578])}, {3673: array([0.00948982, 0.0125254 ])}]"
3070,3248,Sim_Triangle,"[(np.float64(0.8200570178964044), np.float64(0.1808308472940459)), (np.float64(0.8341832123965442), np.float64(0.1667141100618731)), (np.float64(0.8391253308134076), np.float64(0.1858416374734138))]","[{2214: [np.int64(384), np.int64(374)]}, {3153: [np.int64(384), np.int64(1706)]}, {3246: [np.int64(1706), np.int64(374)]}]",[ 0.01157116 -0.83112185],"[np.float64(0.8311218537021188), np.float64(0.1777955316097776)]",0.00016998287979166107,5.564917571132755e-16,"[{2214: array([-0.01411674, -0.01412619])}, {3153: array([ 0.01912753, -0.00494212])}, {3246: array([-0.00501079,  0.01906831])}]"
3071,3249,Sim_Triangle,"[(np.float64(0.7718160362801325), np.float64(0.06195047027017618)), (np.float64(0.7887441692593523), np.float64(0.0514054783234685)), (np.float64(0.787281766726951), np.float64(0.06914256702069357))]","[{244: [np.int64(1432), np.int64(1796)]}, {3316: [np.int64(1432), np.int64(1561)]}, {3411: [np.int64(1561), np.int64(1796)]}]",[-0.09568996 -0.78261399],"[np.float64(0.7826139907554786), np.float64(0.06083283853811275)]",0.00014241738660191315,1.6475322455247995e-10,"[{3316: array([-0.01054499, -0.01692813])}, {244: array([0.01773709, 0.0014624 ])}, {3411: array([-0.0071921 ,  0.01546573])}]"
3072,3250,Sim_Triangle,"[(np.float64(0.8633924227875418), np.float64(0.2099872709446866)), (np.float64(0.8441872297371766), np.float64(0.2049338358362366)), (np.float64(0.8583603417605087), np.float64(0.1909875844345887))]","[{1821: [np.int64(1067), np.int64(947)]}, {3251: [np.int64(947), np.int64(1707)]}, {3279: [np.int64(1067), np.int64(1707)]}]",[ 0.0309069  -0.85531333],"[np.float64(0.855313331428409), np.float64(0.20196956373850394)]",0.0001697316761961375,2.2037590916821533e-18,"[{1821: array([-0.00505344,  0.01920519])}, {3279: array([-0.01394625, -0.01417311])}, {3251: array([ 0.01899969, -0.00503208])}]"
3073,3251,Sim_Triangle,"[(np.float64(0.8633924227875418), np.float64(0.2099872709446866)), (np.float64(0.8583603417605087), np.float64(0.1909875844345887)), (np.float64(0.8776993029379928), np.float64(0.1960895029352298))]","[{3003: [np.int64(1707), np.int64(1708)]}, {3250: [np.int64(947), np.int64(1707)]}, {3252: [np.int64(947), np.int64(1708)]}]",[ 0.02572465 -0.86648402],"[np.float64(0.8664840224953477), np.float64(0.1990214527715017)]",0.0001708804662573036,1.011102048080712e-18,"[{3250: array([-0.01899969,  0.00503208])}, {3003: array([ 0.00510192, -0.01933896])}, {3252: array([0.01389777, 0.01430688])}]"
3074,3252,Sim_Triangle,"[(np.float64(0.8826763059498084), np.float64(0.2152816529673144)), (np.float64(0.8633924227875418), np.float64(0.2099872709446866)), (np.float64(0.8776993029379928), np.float64(0.1960895029352298))]","[{2143: [np.int64(947), np.int64(1469)]}, {3159: [np.int64(1708), np.int64(1469)]}, {3251: [np.int64(947), np.int64(1708)]}]",[ 0.03220161 -0.87458934],"[np.float64(0.874589343891781), np.float64(0.2071194756157436)]",0.00017187451178954483,5.387352252329559e-20,"[{2143: array([-0.00529438,  0.01928388])}, {3251: array([-0.01389777, -0.01430688])}, {3159: array([ 0.01919215, -0.004977  ])}]"
3075,3253,Sim_Triangle,"[(np.float64(0.3038489702670429), np.float64(0.1846736504390024)), (np.float64(0.2848457313602856), np.float64(0.179617997262367)), (np.float64(0.2984665832318234), np.float64(0.1656649641379417))]","[{2789: [np.int64(1542), np.int64(367)]}, {3275: [np.int64(1730), np.int64(367)]}, {3322: [np.int64(1730), np.int64(1542)]}]",[ 0.11750812 -0.29572043],"[np.float64(0.29572042828638395), np.float64(0.17665220394643702)]",0.00016700756248508587,5.087393030469217e-10,"[{2789: array([-0.00505565,  0.01900324])}, {3322: array([-0.01395303, -0.01362085])}, {3275: array([ 0.01900869, -0.00538239])}]"
3076,3254,Sim_Triangle,"[(np.float64(0.1938399691927621), np.float64(0.1595934516529782)), (np.float64(0.2021625448910294), np.float64(0.139099288563574)), (np.float64(0.2110293825013461), np.float64(0.157218363960666))]","[{214: [np.int64(1762), np.int64(212)]}, {419: [np.int64(1762), np.int64(1125)]}, {2784: [np.int64(212), np.int64(1125)]}]",[ 0.11150157 -0.20234397],"[np.float64(0.2023439655283792), np.float64(0.15197036805907274)]",0.0001662578963240018,1.028048969953991e-13,"[{2784: array([-0.02049416, -0.00832258])}, {419: array([ 0.01811908, -0.00886684])}, {214: array([0.00237509, 0.01718941])}]"
3077,3255,Sim_Triangle,"[(np.float64(0.5119435905812212), np.float64(0.02811282148018239)), (np.float64(0.5299999999987625), np.float64(0.01732050807572967)), (np.float64(0.5277590046935711), np.float64(0.035447168120872))]","[{203: [np.int64(1786), np.int64(187)]}, {3323: [np.int64(1130), np.int64(187)]}, {3396: [np.int64(1786), np.int64(1130)]}]",[-0.07768667 -0.5232342 ],"[np.float64(0.5232341984245182), np.float64(0.026960165892261356)]",0.00015155843573807219,0.00028295761423242075,"[{3323: array([-0.01079231, -0.01805641])}, {203: array([0.01812666, 0.002241  ])}, {3396: array([-0.00733435,  0.01581541])}]"
3078,3256,Sim_Triangle,"[(np.float64(1.0), np.float64(0.9599999999998947)), (np.float64(1.0), np.float64(0.9799999999999475)), (np.float64(0.9879733725155703), np.float64(0.9700177249303092))]","[{98: [np.int64(104), np.int64(105)]}, {2826: [np.int64(104), np.int64(1750)]}, {3497: [np.int64(105), np.int64(1750)]}]",[ 0.77080768 -0.99599112],"[np.float64(0.9959911241718568), np.float64(0.9700059083100504)]",0.00012026627484461453,1.4338162962462934e-175,"[{98: array([ 0.02, -0.  ])}, {3497: array([-0.00998228,  0.01202663])}, {2826: array([-0.01001772, -0.01202663])}]"
3079,3257,Sim_Triangle,"[(np.float64(0.933136562619258), np.float64(0.4815046778875732)), (np.float64(0.9301346916279295), np.float64(0.4612526368654241)), (np.float64(0.9485263560974483), np.float64(0.4700202425248795))]","[{434: [np.int64(1753), np.int64(773)]}, {630: [np.int64(1753), np.int64(1526)]}, {2579: [np.int64(773), np.int64(1526)]}]",[ 0.28347268 -0.93726587],"[np.float64(0.9372658701148785), np.float64(0.47092585242595897)]",0.00017307476110488436,3.558564457802306e-51,"[{2579: array([-0.02025204,  0.00300187])}, {630: array([ 0.00876761, -0.01839166])}, {434: array([0.01148444, 0.01538979])}]"
3080,3258,Sim_Triangle,"[(np.float64(0.9452783119028338), np.float64(0.8578060777492188)), (np.float64(0.9607346131919469), np.float64(0.841209835938423)), (np.float64(0.9645625008500015), np.float64(0.8626699839107801))]","[{272: [np.int64(1090), np.int64(1709)]}, {2828: [np.int64(1090), np.int64(987)]}, {3178: [np.int64(987), np.int64(1709)]}]",[ 0.6625236  -0.95685848],"[np.float64(0.9568584753149274), np.float64(0.853895299199474)]",0.00019761153098366713,1.0491415762730444e-104,"[{2828: array([-0.01659624, -0.0154563 ])}, {272: array([ 0.02146015, -0.00382789])}, {3178: array([-0.00486391,  0.01928419])}]"
3081,3259,Sim_Triangle,"[(np.float64(0.3791268412670171), np.float64(0.5968662959793535)), (np.float64(0.3976576915972626), np.float64(0.6026183853433267)), (np.float64(0.3824586916312589), np.float64(0.617345600029806))]","[{317: [np.int64(1320), np.int64(1733)]}, {1591: [np.int64(1320), np.int64(1319)]}, {3336: [np.int64(1733), np.int64(1319)]}]",[ 0.52832721 -0.38641441],"[np.float64(0.3864144081651795), np.float64(0.6056100937841621)]",0.0001801669085920101,3.143767717779295e-41,"[{1591: array([ 0.00575209, -0.01853085])}, {317: array([0.01472721, 0.015199  ])}, {3336: array([-0.0204793 ,  0.00333185])}]"
